year,month,state,handgun_unadjusted,long_gun_unadjusted,total_unadjusted,handgun_adjusted,long_gun_adjusted,total_adjusted
2017,03,Maine,5230,3831,9062,3913,3761,7674
2017,03,Mariana Islands,10,1,11,,,
2017,03,Maryland,5961,6334,12295,4893,5897,10790
2017,03,Massachusetts,8205,3967,12172,6387,3130,9517
2017,03,Michigan,17934,12514,30448,13101,11518,24619
2017,03,Minnesota,16002,14857,30858,11630,12902,24532
2017,03,Mississippi,13256,7670,20926,10035,8591,18626
2017,03,Missouri,31802,21139,52941,24788,18559,43347
2017,03,Montana,4286,5352,9637,3465,5031,8496
2017,03,Nebraska,201,2190,2391,170,2142,2312
2017,03,Nevada,6973,3872,10845,5608,3334,8941
2017,03,New Hampshire,8009,3812,11821,6098,3279,9377
2017,03,New Jersey,7558,4250,11808,6118,3711,9829
2017,03,New Mexico,7839,5440,13278,6177,4725,10902
2017,03,New York,14291,17374,31666,11775,16354,28129
2017,03,North Carolina,2123,15508,17631,1881,15279,17160
2017,03,North Dakota,2291,2685,4976,1727,2469,4196
2017,03,Ohio,42850,23547,66397,33396,20681,54076
2017,03,Oklahoma,16647,12146,28794,13645,11893,25538
2017,03,Oregon,18895,14873,33768,15378,12485,27863
2017,03,Pennsylvania,67328,17420,84747,53358,14374,67732
2017,03,Puerto Rico,1425,257,1682,1424,272,1696
2017,03,Rhode Island,1812,1115,2927,1435,884,2319
2017,03,South Carolina,15373,8184,23557,12000,8236,20235
2017,03,South Dakota,3959,4316,8275,3043,4184,7227
2017,03,Tennessee,32306,17514,49820,26988,17789,44777
2017,03,Texas,64712,40869,105581,52858,42292,95150
2017,03,United States,851688,532036,1383724,676474,502351,1178826
2017,03,Utah,4841,4411,9252,3795,4342,8137
2017,03,Vermont,2328,2092,4420,1619,1793,3413
2017,03,Virgin Islands,30,6,35,,,
2017,03,Virginia,32860,19529,52390,26141,18106,44247
2017,03,Washington,23147,14823,37970,19546,13716,33262
2017,03,West Virginia,10351,7853,18204,7419,7248,14667
2017,03,Wisconsin,21896,18484,40380,15833,14694,30527
2017,03,Wyoming,2355,2378,4733,1855,2140,3995
2017,04,Alabama,8131,5484,13615,9174,7835,17010
2017,04,Alaska,3553,3380,6933,3383,3313,6696
2017,04,Arizona,15356,8957,24313,15385,10164,25549
2017,04,Arkansas,6553,4964,11517,7423,7269,14693
2017,04,California,49700,27388,77088,48842,29365,78207
2017,04,Colorado,22573,14823,37396,23063,16297,39359
2017,04,Connecticut,7213,2269,9482,7132,2415,9547
2017,04,Delaware,2317,1472,3788,2310,1735,4044
2017,04,District of Columbia,75,1,76,63,,63
2017,04,Florida,60202,23462,83664,62693,27496,90189
2017,04,Georgia,14985,7687,22672,16823,11356,28179
2017,04,Guam,109,50,158,118,54,172
2017,04,Hawaii,0,0,0,,,
2017,04,Idaho,4437,4619,9056,4618,5312,9931
2017,04,Illinois,28885,12387,41272,28000,13918,41918
2017,04,Indiana,24344,13274,37618,25138,15338,40476
2017,04,Iowa,280,2586,2867,272,3175,3447
2017,04,Kansas,6830,5217,12047,7398,6613,14012
2017,04,Kentucky,11320,7647,18967,12654,9614,22268
2017,04,Louisiana,12147,7318,19466,13834,11942,25775
2017,04,Maine,4399,3582,7981,4157,3856,8013
2017,04,Mariana Islands,12,2,14,,,
2017,04,Maryland,4905,5667,10572,4601,6279,10880
2017,04,Massachusetts,7407,3202,10610,7239,3289,10528
2017,04,Michigan,13996,10324,24320,13701,12264,25965
2017,04,Minnesota,14975,13952,28928,11614,12757,24372
2017,04,Mississippi,9071,5118,14189,9989,8613,18601
2017,04,Missouri,23459,16634,40093,25306,19624,44930
2017,04,Montana,3556,4912,8468,3500,5222,8722
2017,04,Nebraska,143,1817,1960,158,2384,2542
2017,04,Nevada,5695,3337,9032,5904,3480,9385
2017,04,New Hampshire,6234,3443,9677,6052,3469,9521
2017,04,New Jersey,6294,3521,9815,5419,3667,9086
2017,04,New Mexico,6525,4719,11244,6760,5243,12003
2017,04,New York,13329,16275,29603,12374,17142,29517
2017,04,North Carolina,1822,11060,12882,2002,14794,16796
2017,04,North Dakota,2539,2850,5389,2079,2958,5036
2017,04,Ohio,35889,18963,54852,34842,21422,56265
2017,04,Oklahoma,15597,10970,26567,15897,12868,28765
2017,04,Oregon,16636,11988,28624,16700,12327,29027
2017,04,Pennsylvania,53081,13065,66145,54167,14532,68699
2017,04,Puerto Rico,1244,253,1497,1321,273,1594
2017,04,Rhode Island,1481,960,2441,1424,928,2352
2017,04,South Carolina,11778,6137,17915,12603,8447,21049
2017,04,South Dakota,3348,3472,6820,3350,4217,7567
2017,04,Tennessee,25334,12673,38007,27898,17080,44978
2017,04,Texas,52180,33503,85682,58421,44004,102425
2017,04,United States,706487,434827,1141314,725587,510266,1235852
2017,04,Utah,4309,3632,7941,4428,4410,8838
2017,04,Vermont,2156,2008,4164,1817,1788,3606
2017,04,Virgin Islands,24,8,32,,,
2017,04,Virginia,32428,18528,50956,34514,21818,56333
2017,04,Washington,19525,12418,31943,19252,13691,32944
2017,04,West Virginia,7797,6191,13988,8094,7497,15591
2017,04,Wisconsin,18421,14683,33103,17291,13973,31263
2017,04,Wyoming,1890,1976,3865,1921,2165,4086
2017,05,Alabama,8258,5355,13612,9649,7887,17536
2017,05,Alaska,3323,2892,6215,3299,3231,6530
2017,05,Arizona,13885,7894,21779,15242,9871,25113
2017,05,Arkansas,6002,4682,10683,7412,7744,15156
2017,05,California,46686,26945,73631,48001,29161,77162
2017,05,Colorado,19880,13368,33249,22347,16051,38398
2017,05,Connecticut,6546,2048,8594,6927,2509,9437
2017,05,Delaware,2006,1275,3281,2279,1685,3963
2017,05,District of Columbia,75,7,81,82,,82
2017,05,Florida,56768,22421,79189,61628,28343,89970
2017,05,Georgia,13866,7318,21184,16678,11859,28536
2017,05,Guam,111,63,174,110,61,172
2017,05,Hawaii,0,0,0,,,
2017,05,Idaho,3793,4268,8061,4320,5229,9549
2017,05,Illinois,25320,11029,36348,28779,14717,43496
2017,05,Indiana,20601,11111,31712,24413,15850,40262
2017,05,Iowa,219,1938,2157,311,3122,3433
2017,05,Kansas,5849,4524,10373,7340,6704,14044
2017,05,Kentucky,10035,6392,16427,13046,10293,23339
2017,05,Louisiana,11997,7531,19527,14322,12524,26846
2017,05,Maine,3762,2996,6758,4109,4102,8211
2017,05,Mariana Islands,11,1,12,,,
2017,05,Maryland,5026,4701,9727,5318,6332,11649
2017,05,Massachusetts,5790,2959,8749,6539,3543,10081
2017,05,Michigan,11741,7971,19712,13879,12353,26233
2017,05,Minnesota,9067,8716,17784,9951,12622,22573
2017,05,Mississippi,8061,4690,12751,9761,8460,18222
2017,05,Missouri,21062,13558,34619,25140,19355,44495
2017,05,Montana,3145,4357,7502,3342,5089,8432
2017,05,Nebraska,125,1387,1513,165,2284,2449
2017,05,Nevada,5350,2774,8125,5908,3247,9155
2017,05,New Hampshire,5081,2725,7806,5828,3370,9197
2017,05,New Jersey,6126,3224,9350,5504,3839,9343
2017,05,New Mexico,6014,4008,10022,6574,5008,11581
2017,05,New York,12998,14344,27342,13492,18422,31914
2017,05,North Carolina,1726,10268,11994,2000,15607,17607
2017,05,North Dakota,1617,2115,3732,1848,2833,4681
2017,05,Ohio,28918,15381,44299,34355,22340,56695
2017,05,Oklahoma,12460,8798,21258,14841,12536,27376
2017,05,Oregon,14590,10030,24620,16222,11923,28145
2017,05,Pennsylvania,46911,12235,59146,56198,15790,71988
2017,05,Puerto Rico,1441,273,1714,1362,269,1631
2017,05,Rhode Island,1353,795,2148,1423,954,2377
2017,05,South Carolina,10862,5336,16199,12655,8408,21063
2017,05,South Dakota,2765,2995,5761,3264,4370,7634
2017,05,Tennessee,24418,11820,36237,28238,17764,46002
2017,05,Texas,49051,33239,82290,55338,45319,100657
2017,05,United States,625886,379639,1005524,706866,518646,1225512
2017,05,Utah,3524,3458,6983,4041,4616,8657
2017,05,Vermont,1491,1299,2790,1703,1764,3466
2017,05,Virgin Islands,23,3,26,,,
2017,05,Virginia,23867,13399,37266,28504,18999,47503
2017,05,Washington,18149,11293,29442,19866,13637,33503
2017,05,West Virginia,6753,5115,11868,8113,7777,15890
2017,05,Wisconsin,15541,10478,26018,18287,15056,33344
2017,05,Wyoming,1848,1836,3684,1929,2123,4052
2017,06,Alabama,9470,5628,15098,10647,7737,18384
2017,06,Alaska,3409,2688,6097,3484,3317,6800
2017,06,Arizona,13324,8065,21390,15263,10034,25298
2017,06,Arkansas,6519,4798,11317,7617,7692,15310
2017,06,California,46999,26188,73186,48911,28527,77437
2017,06,Colorado,20701,13570,34270,23144,16635,39778
2017,06,Connecticut,6823,1942,8765,6971,2487,9458
2017,06,Delaware,1969,1263,3232,2269,1754,4022
2017,06,District of Columbia,57,6,63,61,,61
2017,06,Florida,59539,23531,83070,65190,29000,94190
2017,06,Georgia,15525,7668,23194,17977,11738,29714
2017,06,Guam,114,57,172,111,61,172
2017,06,Hawaii,0,0,0,,,
2017,06,Idaho,4212,4270,8482,4674,5345,10018
2017,06,Illinois,24402,11309,35712,28818,15452,44270
2017,06,Indiana,20767,11257,32024,24931,15665,40596
2017,06,Iowa,111,1808,1920,163,3107,3270
2017,06,Kansas,6496,4475,10970,7937,6729,14666
2017,06,Kentucky,10157,6261,16419,12991,9809,22801
2017,06,Louisiana,13471,7550,21021,14491,12108,26599
2017,06,Maine,3541,2577,6118,4080,3801,7882
2017,06,Mariana Islands,11,3,14,,,
2017,06,Maryland,4386,4380,8766,4706,6014,10720
2017,06,Massachusetts,6337,2680,9017,6783,3394,10177
2017,06,Michigan,12507,8556,21063,14884,12745,27629
2017,06,Minnesota,7198,8570,15768,8833,12949,21782
2017,06,Mississippi,9206,4852,14058,11616,8308,19924
2017,06,Missouri,22433,13646,36079,26077,19204,45281
2017,06,Montana,3562,4333,7895,3803,5248,9051
2017,06,Nebraska,111,1389,1500,130,2296,2426
2017,06,Nevada,5135,2812,7946,5690,3306,8996
2017,06,New Hampshire,5322,2655,7977,6085,3292,9377
2017,06,New Jersey,5524,2845,8369,5252,3483,8735
2017,06,New Mexico,5954,4122,10076,6712,5248,11960
2017,06,New York,12078,12656,24734,12569,17370,29939
2017,06,North Carolina,1990,10778,12768,2210,15806,18016
2017,06,North Dakota,1634,2201,3835,2007,2973,4981
2017,06,Ohio,27144,15960,43104,32918,21972,54891
2017,06,Oklahoma,13915,9061,22976,15418,12485,27903
2017,06,Oregon,14996,10141,25137,16383,12296,28679
2017,06,Pennsylvania,45549,12229,57778,54095,15898,69993
2017,06,Puerto Rico,1511,271,1782,1377,261,1638
2017,06,Rhode Island,1324,817,2142,1529,984,2513
2017,06,South Carolina,13064,5476,18539,14966,8091,23058
2017,06,South Dakota,2593,2860,5453,3168,4283,7452
2017,06,Tennessee,25706,12714,38420,29381,18342,47723
2017,06,Texas,56322,34569,90891,60394,43664,104057
2017,06,United States,644848,383051,1027898,722205,514226,1236430
2017,06,Utah,3638,3288,6926,4281,4613,8894
2017,06,Vermont,1471,1115,2586,1671,1613,3284
2017,06,Virgin Islands,28,2,30,,,
2017,06,Virginia,24658,13977,38634,28549,19019,47568
2017,06,Washington,19006,11450,30456,20185,13098,33283
2017,06,West Virginia,6311,4942,11253,7714,7505,15219
2017,06,Wisconsin,14854,11000,25854,17987,16157,34144
2017,06,Wyoming,1766,1792,3557,1991,2202,4193
2017,07,Alabama,6934,5553,12487,8570,7682,16251
2017,07,Alaska,3400,2902,6302,3599,3408,7007
2017,07,Arizona,11812,7598,19410,14250,9507,23757
2017,07,Arkansas,5057,4464,9520,6571,7255,13826
2017,07,California,40730,23893,64623,46342,28727,75069
2017,07,Colorado,18791,13294,32085,21166,16370,37536
2017,07,Connecticut,5995,1948,7943,6805,2482,9286
2017,07,Delaware,1625,1166,2791,2014,1665,3678
2017,07,District of Columbia,48,6,54,45,,45
2017,07,Florida,54201,22864,77065,60965,28979,89944
2017,07,Georgia,12194,7223,19416,15926,11216,27142
2017,07,Guam,94,65,158,93,65,158
2017,07,Hawaii,0,0,0,,,
2017,07,Idaho,3340,3768,7107,4120,5182,9301
2017,07,Illinois,21100,11726,32826,25778,15083,40861
2017,07,Indiana,17566,11637,29203,22396,15979,38375
2017,07,Iowa,108,1818,1926,187,3029,3216
2017,07,Kansas,5405,4611,10017,6600,6659,13259
2017,07,Kentucky,8420,6091,14511,10812,9478,20291
2017,07,Louisiana,10994,7224,18218,13130,11382,24512
2017,07,Maine,3099,2619,5718,3751,3661,7412
2017,07,Mariana Islands,13,2,15,,,
2017,07,Maryland,4101,4334,8435,4652,6006,10658
2017,07,Massachusetts,4567,2495,7062,5617,3312,8929
2017,07,Michigan,10464,8684,19149,12970,12561,25531
2017,07,Minnesota,5969,8777,14746,7914,12602,20517
2017,07,Mississippi,6909,4730,11639,9311,8089,17400
2017,07,Missouri,18709,13151,31859,23426,18760,42187
2017,07,Montana,2709,3656,6366,3011,4794,7804
2017,07,Nebraska,107,1324,1431,147,2139,2286
2017,07,Nevada,4257,2404,6660,5085,3138,8223
2017,07,New Hampshire,4655,2674,7329,5624,3400,9024
2017,07,New Jersey,4786,2771,7557,4941,3450,8391
2017,07,New Mexico,5568,3830,9398,6469,4801,11270
2017,07,New York,10320,12618,22938,11393,18163,29556
2017,07,North Carolina,1363,10446,11808,1653,15479,17132
2017,07,North Dakota,1483,2301,3784,1900,3020,4920
2017,07,Ohio,24144,16599,40743,30463,22485,52948
2017,07,Oklahoma,11050,8103,19152,13713,11885,25598
2017,07,Oregon,12277,8666,20943,15068,11669,26737
2017,07,Pennsylvania,41062,12863,53925,50352,16920,67272
2017,07,Puerto Rico,1251,230,1481,1305,221,1527
2017,07,Rhode Island,1062,794,1856,1330,996,2325
2017,07,South Carolina,8564,5444,14007,11435,7818,19253
2017,07,South Dakota,2228,2699,4927,2869,4077,6946
2017,07,Tennessee,22307,12568,34874,26428,17655,44083
2017,07,Texas,43017,32382,75398,53497,44199,97696
2017,07,United States,545430,371784,917213,672108,509748,1181856
2017,07,Utah,2818,2801,5619,3777,4138,7915
2017,07,Vermont,1291,1165,2456,1588,1651,3238
2017,07,Virgin Islands,45,9,54,,,
2017,07,Virginia,22757,14719,37476,25697,18927,44624
2017,07,Washington,14781,10121,24902,17572,12705,30277
2017,07,West Virginia,5707,5349,11056,7422,7988,15409
2017,07,Wisconsin,12739,10989,23728,15582,16205,31786
2017,07,Wyoming,1439,1619,3058,1746,2090,3836
2017,08,Alabama,7260,6992,14252,8535,7868,16404
2017,08,Alaska,3124,3609,6733,3308,3130,6439
2017,08,Arizona,12640,9144,21784,14529,9636,24165
2017,08,Arkansas,5665,6182,11847,6465,6979,13444
2017,08,California,45221,28842,74063,47214,29350,76564
2017,08,Colorado,19410,15356,34766,21222,16095,37316
2017,08,Connecticut,5818,2187,8005,6561,2504,9065
2017,08,Delaware,1792,1548,3340,2176,1766,3942
2017,08,District of Columbia,61,8,68,64,,64
2017,08,Florida,53603,26142,79745,58506,28938,87444
2017,08,Georgia,13468,9154,22623,16167,10548,26715
2017,08,Guam,118,54,172,124,57,181
2017,08,Hawaii,0,0,0,,,
2017,08,Idaho,3763,4588,8351,4311,5145,9456
2017,08,Illinois,22645,13323,35968,25849,14352,40201
2017,08,Indiana,19766,13796,33562,22957,15053,38010
2017,08,Iowa,151,2206,2356,188,2808,2996
2017,08,Kansas,5869,5580,11449,7148,6235,13384
2017,08,Kentucky,9348,7715,17063,11626,9339,20965
2017,08,Louisiana,11831,10361,22191,12462,10888,23350
2017,08,Maine,3500,3441,6941,3927,3771,7698
2017,08,Mariana Islands,21,11,32,,,
2017,08,Maryland,4052,5317,9370,4321,6180,10500
2017,08,Massachusetts,5372,2946,8318,5437,3150,8587
2017,08,Michigan,11108,11232,22340,12979,12496,25475
2017,08,Minnesota,6337,12770,19107,7527,12338,19865
2017,08,Mississippi,10586,9133,19720,10271,8337,18609
2017,08,Missouri,20236,16440,36675,23373,18399,41772
2017,08,Montana,3100,4680,7780,3229,4868,8097
2017,08,Nebraska,128,1841,1969,146,2128,2275
2017,08,Nevada,4722,2741,7464,5258,3098,8356
2017,08,New Hampshire,4584,3177,7761,5263,3330,8593
2017,08,New Jersey,4662,3342,8004,4929,3573,8502
2017,08,New Mexico,5864,4472,10336,6359,4873,11232
2017,08,New York,10249,14737,24985,11167,17011,28179
2017,08,North Carolina,1529,13360,14889,1821,14957,16778
2017,08,North Dakota,1722,2895,4617,2014,2907,4920
2017,08,Ohio,24713,17029,41742,29566,20157,49723
2017,08,Oklahoma,11748,10919,22667,13528,12088,25616
2017,08,Oregon,12961,9880,22842,14859,11792,26651
2017,08,Pennsylvania,44691,14487,59178,49993,16323,66316
2017,08,Puerto Rico,1323,287,1610,1279,244,1523
2017,08,Rhode Island,1141,825,1966,1291,953,2243
2017,08,South Carolina,9492,7460,16952,11011,7846,18857
2017,08,South Dakota,2412,3678,6091,2783,4035,6819
2017,08,Tennessee,21962,15624,37586,25052,16625,41677
2017,08,Texas,43726,41094,84820,52018,43148,95167
2017,08,United States,578325,456732,1035057,653551,497579,1151130
2017,08,Utah,3069,3469,6538,3914,4325,8239
2017,08,Vermont,1453,1477,2930,1635,1716,3351
2017,08,Virgin Islands,52,4,56,,,
2017,08,Virginia,22877,16419,39295,26074,18824,44898
2017,08,Washington,15852,11439,27291,18487,13247,31734
2017,08,West Virginia,5816,5491,11307,6929,6711,13640
2017,08,Wisconsin,14070,15795,29865,15294,16389,31683
2017,08,Wyoming,1647,2033,3680,1838,2125,3963
2017,09,Alabama,6656,7301,13957,8942,8052,16994
2017,09,Alaska,2728,3399,6127,3314,3336,6650
2017,09,Arizona,12863,9435,22298,14983,9813,24796
2017,09,Arkansas,5184,7072,12256,6631,7670,14301
2017,09,California,40882,27039,67921,47635,29454,77089
2017,09,Colorado,18494,15961,34455,21856,16629,38485
2017,09,Connecticut,5317,2192,7510,6516,2373,8889
2017,09,Delaware,1630,1767,3397,2044,1906,3950
2017,09,District of Columbia,62,4,66,69,,69
2017,09,Florida,45012,21637,66649,53367,26572,79939
2017,09,Georgia,12570,9324,21893,15893,10606,26499
2017,09,Guam,85,55,140,91,59,150
2017,09,Hawaii,0,0,0,,,
2017,09,Idaho,3589,5991,9580,4266,5452,9718
2017,09,Illinois,21014,12117,33131,25415,13411,38826
2017,09,Indiana,18359,13122,31481,23098,14695,37793
2017,09,Iowa,167,2905,3072,204,3044,3249
2017,09,Kansas,5296,5854,11151,6919,6559,13477
2017,09,Kentucky,9520,8895,18415,12051,10136,22188
2017,09,Louisiana,12398,13584,25982,13007,11267,24274
2017,09,Maine,3533,4847,8380,3758,3763,7521
2017,09,Mariana Islands,14,4,19,,,
2017,09,Maryland,3765,5424,9189,4525,5912,10438
2017,09,Massachusetts,5398,3263,8660,6301,3445,9746
2017,09,Michigan,9699,11923,21622,12019,11295,23314
2017,09,Minnesota,5649,14245,19894,6714,11052,17765
2017,09,Mississippi,7332,7084,14416,9590,7989,17578
2017,09,Missouri,19782,16925,36707,23981,18907,42888
2017,09,Montana,2872,5603,8476,3194,4907,8101
2017,09,Nebraska,125,2192,2318,157,2329,2486
2017,09,Nevada,4652,3021,7673,5556,3335,8890
2017,09,New Hampshire,4854,3576,8430,5491,3481,8972
2017,09,New Jersey,4384,3344,7728,4989,3804,8792
2017,09,New Mexico,6152,5271,11424,7160,5603,12763
2017,09,New York,9435,18038,27473,10741,16579,27320
2017,09,North Carolina,1615,12730,14345,1944,14363,16308
2017,09,North Dakota,1585,3301,4886,1865,2832,4697
2017,09,Ohio,24322,17626,41948,29949,20023,49972
2017,09,Oklahoma,10644,10810,21453,13855,12212,26067
2017,09,Oregon,12720,12958,25678,14535,12482,27017
2017,09,Pennsylvania,43808,14544,58352,49793,15692,65485
2017,09,Puerto Rico,705,160,865,744,153,897
2017,09,Rhode Island,1177,860,2037,1367,965,2332
2017,09,South Carolina,8656,6965,15621,11390,7802,19192
2017,09,South Dakota,2377,4726,7103,2783,4352,7135
2017,09,Tennessee,21141,15121,36262,26031,17003,43034
2017,09,Texas,45751,46078,91829,58170,44247,102417
2017,09,United States,545292,478437,1023729,663784,498946,1162730
2017,09,Utah,3124,4356,7480,3994,4554,8547
2017,09,Vermont,1492,1838,3330,1729,1687,3416
2017,09,Virgin Islands,7,2,9,,,
2017,09,Virginia,21644,16582,38226,26368,18221,44589
2017,09,Washington,15267,13349,28615,18200,13428,31628
2017,09,West Virginia,6150,7203,13353,7639,7656,15295
2017,09,Wisconsin,12057,14494,26551,13854,13130,26983
2017,09,Wyoming,1577,2323,3901,1870,2203,4073
2017,10,Alabama,7129,8070,15199,8855,8175,17030
2017,10,Alaska,3731,4079,7810,3066,3083,6149
2017,10,Arizona,12433,9618,22052,14453,10026,24479
2017,10,Arkansas,5732,8534,14266,6756,7184,13940
2017,10,California,43867,28324,72191,46433,29615,76048
2017,10,Colorado,20237,18839,39075,21849,17287,39136
2017,10,Connecticut,5623,2456,8080,6203,2301,8504
2017,10,Delaware,1835,1818,3653,1961,1643,3603
2017,10,District of Columbia,77,4,81,72,,72
2017,10,Florida,56823,29336,86159,62130,29719,91849
2017,10,Georgia,13826,12122,25948,16428,10898,27325
2017,10,Guam,96,42,138,87,37,124
2017,10,Hawaii,0,0,0,,,
2017,10,Idaho,3885,6313,10198,4511,5370,9881
2017,10,Illinois,22987,14638,37624,25788,13899,39688
2017,10,Indiana,18281,15241,33521,21143,14389,35531
2017,10,Iowa,142,3533,3675,159,2999,3158
2017,10,Kansas,5884,6780,12664,6844,6517,13362
2017,10,Kentucky,10179,10158,20338,11902,9218,21119
2017,10,Louisiana,11186,14123,25309,12840,11518,24358
2017,10,Maine,3607,6610,10217,3619,3867,7486
2017,10,Mariana Islands,6,6,11,,,
2017,10,Maryland,4807,6632,11439,4870,5951,10821
2017,10,Massachusetts,5596,3484,9079,5842,3268,9110
2017,10,Michigan,11021,14147,25168,11986,11365,23351
2017,10,Minnesota,5622,16315,21937,6047,10727,16774
2017,10,Mississippi,7813,8367,16180,9789,7964,17753
2017,10,Missouri,21013,22689,43702,22883,19064,41947
2017,10,Montana,3075,6711,9786,3350,4908,8259
2017,10,Nebraska,134,2720,2854,141,2217,2358
2017,10,Nevada,5128,3504,8632,5696,3455,9151
2017,10,New Hampshire,4873,3930,8803,5061,3287,8348
2017,10,New Jersey,4178,4256,8434,4566,4145,8711
2017,10,New Mexico,6547,5752,12299,7180,5733,12913
2017,10,New York,9578,19691,29269,10192,16134,26326
2017,10,North Carolina,1914,15528,17442,2021,14696,16717
2017,10,North Dakota,1598,4200,5798,1723,2869,4592
